user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
U000573,10,9,1779.7799999999997,4,5,4,454,冠军用户
U000574,53,3,423.26,1,2,2,122,其他
U000575,39,1,118.5,1,1,1,111,流失用户
U000576,23,9,1307.5200000000002,2,5,4,254,其他
U000577,3,5,622.3800000000001,5,4,2,542,其他
U000578,16,5,2050.33,3,4,5,345,忠实用户
U000579,7,6,3079.8900000000003,4,4,5,445,冠军用户
U000580,18,3,742.63,3,2,2,322,其他
U000582,6,3,679.77,4,2,2,422,新用户
U000583,12,2,323.74,3,1,1,311,新用户
U000584,31,4,220.27999999999997,2,3,1,231,需要关怀的用户
U000585,7,4,1068.84,4,3,3,433,其他
U000586,30,1,694.11,2,1,2,212,其他
U000587,17,8,2739.08,3,5,5,355,忠实用户
U000588,35,2,203.02,2,1,1,211,其他
U000589,3,5,2292.06,5,4,5,545,冠军用户
U000591,14,5,1202.57,3,4,3,343,其他
U000592,37,3,470.53,2,2,2,222,其他
U000593,14,2,131.72,3,1,1,311,新用户
U000594,74,2,699.48,1,1,2,112,流失用户
U000595,29,3,333.28999999999996,2,2,1,221,其他
U000596,11,5,1276.33,4,4,4,444,忠实用户
U000597,18,4,639.7599999999999,3,3,2,332,其他
U000598,19,3,798.96,3,2,3,323,其他
U000599,30,2,130.84,2,1,1,211,其他
U000600,68,2,188.24,1,1,1,111,流失用户
U000601,3,9,3342.12,5,5,5,555,冠军用户
U000602,9,8,4458.67,4,5,5,455,冠军用户
U000603,31,2,397.61,2,1,2,212,其他
U000604,82,1,615.44,1,1,2,112,流失用户
U000605,10,9,2568.55,4,5,5,455,冠军用户
U000606,45,1,51.48,1,1,1,111,流失用户
U000607,17,4,2763.1399999999994,3,3,5,335,忠实用户
U000608,10,6,1294.58,4,4,4,444,忠实用户
U000609,11,4,772.7,4,3,3,433,其他
U000610,2,6,1183.5700000000002,5,4,3,543,忠实用户
U000611,77,1,319.8,1,1,1,111,流失用户
U000612,2,4,749.9699999999999,5,3,3,533,其他
U000613,14,4,1260.0900000000001,3,3,4,334,其他
U000614,61,1,161.77,1,1,1,111,流失用户
U000615,75,3,424.86,1,2,2,122,其他
U000616,11,2,2699.24,4,1,5,415,其他
U000617,43,4,1660.81,1,3,4,134,其他
U000618,76,1,198.64,1,1,1,111,流失用户
U000619,64,3,1512.96,1,2,4,124,其他
U000620,5,3,793.77,5,2,3,523,其他
U000621,5,4,350.57000000000005,5,3,1,531,其他
U000622,1,15,6394.100000000001,5,5,5,555,冠军用户
U000623,4,5,2389.77,5,4,5,545,冠军用户
U000624,11,4,1607.5800000000002,4,3,4,434,其他
U000625,0,7,1634.59,5,4,4,544,冠军用户
U000626,19,1,558.3,3,1,2,312,其他
U000627,34,3,925.52,2,2,3,223,其他
U000628,16,3,651.0899999999999,3,2,2,322,其他
U000629,20,5,3193.1899999999996,3,4,5,345,忠实用户
U000630,78,3,740.89,1,2,2,122,其他
U000631,36,2,155.04000000000002,2,1,1,211,其他
U000632,22,8,1822.2899999999997,2,5,4,254,其他
U000633,8,11,3165.22,4,5,5,455,冠军用户
U000634,17,2,1707.1200000000001,3,1,4,314,其他
U000636,7,10,2161.8799999999997,4,5,5,455,冠军用户
U000637,22,3,3911.62,2,2,5,225,其他
U000638,37,3,1196.75,2,2,3,223,其他
U000640,4,3,1994.81,5,2,4,524,其他
U000641,12,5,943.34,3,4,3,343,其他
U000642,5,7,1490.83,5,4,4,544,冠军用户
U000643,10,7,2160.1899999999996,4,4,5,445,冠军用户
U000646,11,5,642.0799999999999,4,4,2,442,其他
U000647,2,13,4679.120000000001,5,5,5,555,冠军用户
U000648,11,1,42.47,4,1,1,411,新用户
U000649,9,4,609.03,4,3,2,432,其他
U000650,37,1,104.22,2,1,1,211,其他
U000651,40,3,1280.99,1,2,4,124,其他
U000653,8,5,790.3900000000001,4,4,3,443,其他
U000654,1,5,2319.83,5,4,5,545,冠军用户
U000656,87,1,310.78,1,1,1,111,流失用户
U000657,5,12,3057.56,5,5,5,555,冠军用户
U000658,7,2,167.0,4,1,1,411,新用户
U000659,27,2,115.7,2,1,1,211,其他
U000660,43,3,1440.76,1,2,4,124,其他
U000661,0,11,3018.0899999999997,5,5,5,555,冠军用户
U000662,43,3,1285.6599999999999,1,2,4,124,其他
U000663,5,3,1518.03,5,2,4,524,其他
U000664,10,2,599.02,4,1,2,412,新用户
U000665,1,12,4738.93,5,5,5,555,冠军用户
U000666,1,5,1120.55,5,4,3,543,忠实用户
U000667,29,7,3552.21,2,4,5,245,其他
U000668,10,6,1671.9099999999999,4,4,4,444,忠实用户
U000669,54,1,30.06,1,1,1,111,流失用户
U000670,7,6,2716.38,4,4,5,445,冠军用户
U000671,61,2,227.08,1,1,1,111,流失用户
U000672,15,8,2355.41,3,5,5,355,忠实用户
U000673,56,2,461.24,1,1,2,112,流失用户
U000674,7,9,859.0999999999999,4,5,3,453,其他
U000675,15,4,1249.77,3,3,4,334,其他
U000676,24,4,2076.04,2,3,5,235,其他
U000677,29,5,791.87,2,4,3,243,其他
U000678,77,1,1102.6,1,1,3,113,其他
U000679,14,8,1797.92,3,5,4,354,忠实用户
U000680,37,3,396.01,2,2,2,222,其他
U000681,16,2,634.35,3,1,2,312,其他
U000682,6,4,721.96,4,3,2,432,其他
U000683,11,3,2043.1100000000001,4,2,4,424,其他
U000684,8,5,407.37,4,4,2,442,其他
U000685,28,3,1020.97,2,2,3,223,其他
U000686,58,2,679.46,1,1,2,112,流失用户
U000687,16,2,1698.81,3,1,4,314,其他
U000689,21,5,1062.23,2,4,3,243,其他
U000690,5,3,465.79999999999995,5,2,2,522,其他
U000692,14,11,4146.0599999999995,3,5,5,355,忠实用户
U000693,5,5,1405.23,5,4,4,544,冠军用户
U000694,5,2,136.60999999999999,5,1,1,511,新用户
U000695,2,20,5300.030000000001,5,5,5,555,冠军用户
U000696,12,4,559.4399999999999,3,3,2,332,其他
U000698,1,15,6488.62,5,5,5,555,冠军用户
U000699,4,1,175.8,5,1,1,511,新用户
U000700,12,7,2033.36,3,4,4,344,忠实用户
U000701,24,2,592.1800000000001,2,1,2,212,其他
U000702,76,2,442.74,1,1,2,112,流失用户
U000703,37,1,20.59,2,1,1,211,其他
U000705,16,4,701.4399999999999,3,3,2,332,其他
U000706,18,2,123.33,3,1,1,311,新用户
U000707,9,5,1251.78,4,4,4,444,忠实用户
U000708,10,7,2347.38,4,4,5,445,冠军用户
U000709,49,3,385.01,1,2,2,122,其他
U000710,9,9,2666.1400000000003,4,5,5,455,冠军用户
U000712,31,2,220.03,2,1,1,211,其他
U000713,7,7,3184.79,4,4,5,445,冠军用户
U000714,3,13,4376.37,5,5,5,555,冠军用户
U000715,27,5,1227.3,2,4,3,243,其他
U000716,14,11,2167.73,3,5,5,355,忠实用户
U000718,12,4,789.5300000000001,3,3,3,333,其他
U000719,41,2,82.89,1,1,1,111,流失用户
U000720,1,6,1499.52,5,4,4,544,冠军用户
U000721,34,3,1518.28,2,2,4,224,其他
U000722,33,3,597.71,2,2,2,222,其他
U000723,1,3,1442.21,5,2,4,524,其他
U000724,0,4,1346.71,5,3,4,534,其他
U000726,15,4,488.19,3,3,2,332,其他
U000727,7,7,1030.07,4,4,3,443,其他
U000728,9,9,3253.1600000000003,4,5,5,455,冠军用户
U000730,14,3,1012.88,3,2,3,323,其他
U000731,3,8,1267.86,5,5,4,554,冠军用户
U000732,7,7,1224.25,4,4,3,443,其他
U000733,82,1,207.44,1,1,1,111,流失用户
U000734,44,2,254.72,1,1,1,111,流失用户
U000735,3,2,1011.74,5,1,3,513,其他
U000736,48,2,701.49,1,1,2,112,流失用户
U000737,31,1,105.33,2,1,1,211,其他
U000738,48,4,599.93,1,3,2,132,其他
U000739,73,2,204.48,1,1,1,111,流失用户
U000740,8,2,270.05,4,1,1,411,新用户
U000741,9,3,315.68,4,2,1,421,新用户
U000742,2,3,420.7,5,2,2,522,其他
U000743,19,4,731.4399999999999,3,3,2,332,其他
U000744,7,1,79.4,4,1,1,411,新用户
U000745,45,3,595.74,1,2,2,122,其他
U000746,4,4,1418.77,5,3,4,534,其他
U000747,20,3,778.49,3,2,3,323,其他
U000749,39,2,770.6099999999999,1,1,3,113,其他
U000750,1,11,3422.96,5,5,5,555,冠军用户
U000751,2,11,2000.5499999999997,5,5,4,554,冠军用户
U000752,7,5,1296.3100000000002,4,4,4,444,忠实用户
U000753,2,6,2026.73,5,4,4,544,冠军用户
U000754,83,2,409.28999999999996,1,1,2,112,流失用户
U000755,1,10,2276.63,5,5,5,555,冠军用户
U000756,13,5,1600.83,3,4,4,344,忠实用户
U000757,19,5,817.37,3,4,3,343,其他
U000758,2,3,915.13,5,2,3,523,其他
U000759,57,1,32.68,1,1,1,111,流失用户
U000760,15,14,2423.07,3,5,5,355,忠实用户
U000762,4,2,816.6800000000001,5,1,3,513,其他
U000763,15,2,212.09,3,1,1,311,新用户
U000764,12,5,846.7900000000002,3,4,3,343,其他
U000765,26,6,1253.1899999999998,2,4,4,244,其他
U000766,46,5,1856.3400000000001,1,4,4,144,大客户
U000767,6,10,2339.5,4,5,5,455,冠军用户
U000768,4,9,3022.87,5,5,5,555,冠军用户
U000769,63,2,728.22,1,1,2,112,流失用户
U000770,41,2,950.4200000000001,1,1,3,113,其他
U000771,1,4,1125.17,5,3,3,533,其他
U000772,39,1,219.12,1,1,1,111,流失用户
U000773,47,4,638.74,1,3,2,132,其他
U000774,0,9,3547.49,5,5,5,555,冠军用户
U000775,3,18,3988.11,5,5,5,555,冠军用户
U000776,16,7,2099.81,3,4,5,345,忠实用户
U000777,65,1,181.38,1,1,1,111,流失用户
U000778,34,1,32.68,2,1,1,211,其他
U000779,48,2,552.4200000000001,1,1,2,112,流失用户
U000780,12,2,867.62,3,1,3,313,其他
U000781,35,1,276.36,2,1,1,211,其他
U000782,14,1,732.21,3,1,2,312,其他
U000783,10,7,1923.09,4,4,4,444,忠实用户
U000784,14,11,2775.4500000000003,3,5,5,355,忠实用户
U000785,62,2,738.1899999999999,1,1,2,112,流失用户
U000786,0,5,739.6,5,4,2,542,其他
U000787,5,10,3228.4900000000002,5,5,5,555,冠军用户
U000788,37,2,183.95,2,1,1,211,其他
U000789,27,3,613.7,2,2,2,222,其他
U000791,15,7,2694.0,3,4,5,345,忠实用户
U000792,1,6,1313.96,5,4,4,544,冠军用户
U000793,8,8,2950.46,4,5,5,455,冠军用户
U000794,9,2,709.14,4,1,2,412,新用户
U000795,27,11,3440.1800000000007,2,5,5,255,其他
U000796,37,3,477.08000000000004,2,2,2,222,其他
U000797,45,6,913.5899999999999,1,4,3,143,其他
U000800,11,5,2190.92,4,4,5,445,冠军用户
U000801,3,7,972.5200000000001,5,4,3,543,忠实用户
U000802,3,2,948.96,5,1,3,513,其他
U000803,14,7,2300.2799999999997,3,4,5,345,忠实用户
U000804,64,1,282.33,1,1,1,111,流失用户
U000805,10,2,187.48,4,1,1,411,新用户
U000806,0,4,738.46,5,3,2,532,其他
U000807,68,1,454.24,1,1,2,112,流失用户
U000808,32,1,461.04,2,1,2,212,其他
U000809,10,8,2767.4300000000003,4,5,5,455,冠军用户
U000810,12,3,502.13,3,2,2,322,其他
U000811,69,1,764.76,1,1,3,113,其他
U000812,71,2,312.78,1,1,1,111,流失用户
U000813,32,7,1956.27,2,4,4,244,其他
U000814,22,2,148.88,2,1,1,211,其他
U000815,3,4,765.42,5,3,3,533,其他
U000816,5,3,341.97,5,2,1,521,其他
U000817,6,12,2512.13,4,5,5,455,冠军用户
U000818,2,14,2655.31,5,5,5,555,冠军用户
U000819,7,3,1129.1399999999999,4,2,3,423,其他
U000820,3,4,687.94,5,3,2,532,其他
U000821,16,4,435.90000000000003,3,3,2,332,其他
U000822,7,4,790.64,4,3,3,433,其他
U000823,6,7,1548.6600000000003,4,4,4,444,忠实用户
U000824,25,6,616.33,2,4,2,242,其他
U000825,50,3,946.72,1,2,3,123,其他
U000826,46,4,900.5500000000001,1,3,3,133,其他
U000827,53,1,35.47,1,1,1,111,流失用户
U000828,18,3,881.89,3,2,3,323,其他
U000829,8,3,401.98,4,2,2,422,新用户
U000830,57,1,74.89,1,1,1,111,流失用户
U000831,40,3,920.2199999999999,1,2,3,123,其他
U000832,33,3,402.72,2,2,2,222,其他
U000833,53,4,1243.57,1,3,4,134,其他
U000834,19,8,3156.13,3,5,5,355,忠实用户
U000835,1,6,780.09,5,4,3,543,忠实用户
U000836,2,5,612.37,5,4,2,542,其他
U000837,13,10,3643.83,3,5,5,355,忠实用户
U000838,11,3,2514.0899999999997,4,2,5,425,其他
U000839,9,5,1544.69,4,4,4,444,忠实用户
U000840,14,3,630.3499999999999,3,2,2,322,其他
U000841,54,2,225.99,1,1,1,111,流失用户
U000842,22,5,393.29,2,4,2,242,其他
U000843,32,3,532.8,2,2,2,222,其他
U000844,7,3,910.1600000000001,4,2,3,423,其他
U000846,0,5,849.94,5,4,3,543,忠实用户
U000847,19,2,254.34,3,1,1,311,新用户
U000848,46,3,680.95,1,2,2,122,其他
U000849,52,2,1288.42,1,1,4,114,大客户
U000850,1,2,270.08,5,1,1,511,新用户
U000851,5,8,2347.3,5,5,5,555,冠军用户
U000852,20,8,1641.1399999999999,3,5,4,354,忠实用户
U000853,8,2,761.43,4,1,3,413,其他
U000854,38,12,6342.15,1,5,5,155,大客户
U000855,4,12,3187.2999999999997,5,5,5,555,冠军用户
U000856,23,3,494.87,2,2,2,222,其他
U000857,5,4,1220.35,5,3,3,533,其他
U000858,5,12,2340.79,5,5,5,555,冠军用户
U000859,11,3,708.73,4,2,2,422,新用户
U000860,0,4,457.02,5,3,2,532,其他
U000861,3,9,2330.43,5,5,5,555,冠军用户
U000862,43,3,1279.0,1,2,4,124,其他
U000864,11,2,1052.33,4,1,3,413,其他
U000865,33,5,941.97,2,4,3,243,其他
U000866,75,1,245.34,1,1,1,111,流失用户
U000867,15,14,4529.860000000001,3,5,5,355,忠实用户
U000868,32,3,2026.64,2,2,4,224,其他
U000869,10,8,4049.61,4,5,5,455,冠军用户
U000870,40,5,806.4100000000001,1,4,3,143,其他
U000871,0,7,2306.88,5,4,5,545,冠军用户
U000872,11,3,752.8,4,2,3,423,其他
U000873,13,7,742.37,3,4,2,342,其他
U000874,10,8,2642.3599999999997,4,5,5,455,冠军用户
U000875,9,1,420.88,4,1,2,412,新用户
U000876,10,2,400.08000000000004,4,1,2,412,新用户
U000877,36,4,637.41,2,3,2,232,其他
U000878,48,2,250.85000000000002,1,1,1,111,流失用户
U000879,3,13,7291.08,5,5,5,555,冠军用户
U000880,14,6,2300.34,3,4,5,345,忠实用户
U000881,3,3,586.3700000000001,5,2,2,522,其他
U000882,9,4,638.54,4,3,2,432,其他
U000883,12,4,717.4699999999999,3,3,2,332,其他
U000884,8,17,8763.71,4,5,5,455,冠军用户
U000885,5,5,436.81,5,4,2,542,其他
U000886,10,5,877.1499999999999,4,4,3,443,其他
U000888,10,7,2368.58,4,4,5,445,冠军用户
U000889,3,7,1912.79,5,4,4,544,冠军用户
U000890,15,6,2359.25,3,4,5,345,忠实用户
U000891,37,4,673.6600000000001,2,3,2,232,其他
U000892,6,5,2218.13,4,4,5,445,冠军用户
U000893,15,6,2148.0800000000004,3,4,5,345,忠实用户
U000894,37,5,586.8,2,4,2,242,其他
U000896,79,1,41.18,1,1,1,111,流失用户
U000897,57,2,272.3,1,1,1,111,流失用户
U000898,17,5,1747.51,3,4,4,344,忠实用户
U000899,32,3,1032.3600000000001,2,2,3,223,其他
U000900,20,1,257.96,3,1,1,311,新用户
U000901,21,5,767.4499999999999,2,4,3,243,其他
U000903,2,3,209.12,5,2,1,521,其他
U000904,29,6,1413.2399999999998,2,4,4,244,其他
U000905,1,7,1711.04,5,4,4,544,冠军用户
U000906,40,3,747.5500000000001,1,2,3,123,其他
U000907,21,12,4809.030000000001,2,5,5,255,其他
U000908,42,2,808.6400000000001,1,1,3,113,其他
U000909,37,2,234.32999999999998,2,1,1,211,其他
U000910,50,4,1172.4,1,3,3,133,其他
U000911,13,6,1988.0200000000004,3,4,4,344,忠实用户
U000912,17,8,2315.43,3,5,5,355,忠实用户
U000913,4,1,315.45000000000005,5,1,1,511,新用户
U000914,43,1,72.92999999999999,1,1,1,111,流失用户
U000915,30,4,1206.24,2,3,3,233,其他
U000916,14,8,2069.25,3,5,5,355,忠实用户
U000917,5,11,2716.9400000000005,5,5,5,555,冠军用户
U000918,7,10,3647.8900000000003,4,5,5,455,冠军用户
U000919,3,5,2055.01,5,4,5,545,冠军用户
U000920,7,1,62.04,4,1,1,411,新用户
U000921,25,6,1480.1100000000001,2,4,4,244,其他
U000922,3,6,1110.27,5,4,3,543,忠实用户
U000924,39,4,2968.7599999999998,1,3,5,135,其他
U000925,12,7,598.48,3,4,2,342,其他
U000926,78,1,178.66,1,1,1,111,流失用户
U000927,4,6,1229.1399999999999,5,4,3,543,忠实用户
U000928,13,7,1539.57,3,4,4,344,忠实用户
U000931,7,5,2344.7599999999998,4,4,5,445,冠军用户
U000932,3,6,864.9000000000001,5,4,3,543,忠实用户
U000933,6,13,2651.89,4,5,5,455,冠军用户
U000934,8,1,85.92,4,1,1,411,新用户
U000935,33,2,278.64,2,1,1,211,其他
U000936,32,2,150.54000000000002,2,1,1,211,其他
U000937,16,3,316.89,3,2,1,321,需要关怀的用户
U000938,2,9,2338.04,5,5,5,555,冠军用户
U000939,3,7,4140.84,5,4,5,545,冠军用户
U000940,5,3,1849.3200000000002,5,2,4,524,其他
U000941,32,4,1408.98,2,3,4,234,其他
U000942,14,12,2991.0800000000004,3,5,5,355,忠实用户
U000943,31,1,239.33,2,1,1,211,其他
U000944,7,3,795.25,4,2,3,423,其他
U000946,9,3,369.69,4,2,2,422,新用户
U000947,9,6,1205.25,4,4,3,443,其他
U000948,1,9,2079.5299999999997,5,5,5,555,冠军用户
U000949,9,2,106.0,4,1,1,411,新用户
U000950,4,1,80.6,5,1,1,511,新用户
U000951,6,1,561.92,4,1,2,412,新用户
U000952,4,11,3686.51,5,5,5,555,冠军用户
U000953,27,3,766.8499999999999,2,2,3,223,其他
U000954,26,3,1110.14,2,2,3,223,其他
U000955,19,7,960.89,3,4,3,343,其他
U000956,20,4,1899.14,3,3,4,334,其他
U000957,3,3,1243.76,5,2,4,524,其他
U000958,20,7,2524.59,3,4,5,345,忠实用户
U000960,1,7,1229.23,5,4,3,543,忠实用户
U000961,10,11,3265.6400000000003,4,5,5,455,冠军用户
U000962,15,7,600.72,3,4,2,342,其他
U000963,15,4,920.07,3,3,3,333,其他
U000964,36,4,1102.01,2,3,3,233,其他
U000965,12,3,754.1700000000001,3,2,3,323,其他
U000966,6,7,1525.54,4,4,4,444,忠实用户
U000967,45,3,1494.65,1,2,4,124,其他
U000968,14,1,54.13,3,1,1,311,新用户
U000969,27,3,1010.0799999999999,2,2,3,223,其他
U000970,17,2,397.89,3,1,2,312,其他
U000971,78,1,234.25,1,1,1,111,流失用户
U000972,20,3,302.03,3,2,1,321,需要关怀的用户
U000973,58,2,116.02000000000001,1,1,1,111,流失用户
U000975,21,4,1702.9099999999999,2,3,4,234,其他
U000976,6,7,1630.85,4,4,4,444,忠实用户
U000977,9,7,2714.6400000000003,4,4,5,445,冠军用户
U000978,12,9,2890.5000000000005,3,5,5,355,忠实用户
U000979,9,5,1503.62,4,4,4,444,忠实用户
U000981,36,1,387.16,2,1,2,212,其他
U000982,0,7,2793.71,5,4,5,545,冠军用户
U000983,32,5,888.6500000000001,2,4,3,243,其他
U000985,13,11,2068.82,3,5,5,355,忠实用户
U000986,68,1,574.76,1,1,2,112,流失用户
U000987,59,1,282.33,1,1,1,111,流失用户
U000988,13,2,1049.64,3,1,3,313,其他
U000989,16,1,135.48,3,1,1,311,新用户
U000991,24,7,1750.1599999999996,2,4,4,244,其他
U000992,25,6,569.03,2,4,2,242,其他
U000993,14,4,864.84,3,3,3,333,其他
U000994,51,3,1015.82,1,2,3,123,其他
U000995,6,2,434.51,4,1,2,412,新用户
U000996,5,12,2297.67,5,5,5,555,冠军用户
U000997,11,1,39.78,4,1,1,411,新用户
U000998,69,1,72.51,1,1,1,111,流失用户
U000999,38,4,931.68,1,3,3,133,其他
U001000,37,2,716.03,2,1,2,212,其他
U001001,57,1,228.81,1,1,1,111,流失用户
U001003,4,2,476.41,5,1,2,512,新用户
U001004,21,3,787.77,2,2,3,223,其他
U001005,37,12,4287.57,2,5,5,255,其他
U001006,10,6,537.27,4,4,2,442,其他
U001007,28,3,719.8,2,2,2,222,其他
U001009,66,1,214.12,1,1,1,111,流失用户
U001010,10,2,190.88,4,1,1,411,新用户
U001011,3,4,1318.96,5,3,4,534,其他
U001012,7,7,1077.4,4,4,3,443,其他
U001013,56,2,3395.78,1,1,5,115,大客户
U001014,1,5,1436.6599999999999,5,4,4,544,冠军用户
U001015,3,5,570.55,5,4,2,542,其他
U001016,65,4,1362.9499999999998,1,3,4,134,其他
U001018,7,10,2361.51,4,5,5,455,冠军用户
U001019,1,4,1046.54,5,3,3,533,其他
U001020,45,1,720.0,1,1,2,112,流失用户
U001021,28,8,1482.9500000000003,2,5,4,254,其他
U001022,1,7,1546.43,5,4,4,544,冠军用户
U001023,2,10,2489.7,5,5,5,555,冠军用户
U001024,15,1,97.44,3,1,1,311,新用户
U001025,42,1,109.29,1,1,1,111,流失用户
U001027,6,8,4147.66,4,5,5,455,冠军用户
U001028,32,5,1145.81,2,4,3,243,其他
U001029,82,1,250.38,1,1,1,111,流失用户
U001030,0,7,1342.41,5,4,4,544,冠军用户
U001031,4,6,2724.41,5,4,5,545,冠军用户
U001032,12,3,211.95,3,2,1,321,需要关怀的用户
U001033,68,1,37.54,1,1,1,111,流失用户
U001034,24,2,868.89,2,1,3,213,其他
U001035,4,4,337.06,5,3,1,531,其他
U001036,52,1,203.5,1,1,1,111,流失用户
U001037,33,2,289.90000000000003,2,1,1,211,其他
U001038,30,5,3319.04,2,4,5,245,其他
U001039,10,7,1099.23,4,4,3,443,其他
U001040,41,5,1317.5300000000002,1,4,4,144,大客户
U001041,0,4,940.52,5,3,3,533,其他
U001042,7,10,4383.2300000000005,4,5,5,455,冠军用户
U001043,48,1,87.12,1,1,1,111,流失用户
U001044,6,6,2775.4799999999996,4,4,5,445,冠军用户
U001045,12,17,4512.4800000000005,3,5,5,355,忠实用户
U001046,1,5,2931.19,5,4,5,545,冠军用户
U001047,9,3,638.75,4,2,2,422,新用户
U001048,20,7,1991.1,3,4,4,344,忠实用户
U001049,16,9,1949.8600000000001,3,5,4,354,忠实用户
U001050,7,3,510.84000000000003,4,2,2,422,新用户
U001051,3,12,2236.0600000000004,5,5,5,555,冠军用户
U001052,15,4,1279.7199999999998,3,3,4,334,其他
U001054,34,3,2494.46,2,2,5,225,其他
U001055,16,3,381.83000000000004,3,2,2,322,其他
U001056,49,2,50.599999999999994,1,1,1,111,流失用户
U001057,55,2,727.6,1,1,2,112,流失用户
U001058,2,6,1156.3899999999999,5,4,3,543,忠实用户
U001059,4,8,3002.11,5,5,5,555,冠军用户
U001060,71,1,203.92,1,1,1,111,流失用户
U001061,42,2,826.98,1,1,3,113,其他
U001062,2,4,2057.1000000000004,5,3,5,535,其他
U001063,13,9,2504.69,3,5,5,355,忠实用户
U001064,24,1,627.46,2,1,2,212,其他
U001065,2,18,4810.3099999999995,5,5,5,555,冠军用户
U001067,27,3,834.8299999999999,2,2,3,223,其他
U001068,44,2,285.68,1,1,1,111,流失用户
U001069,13,2,1191.3600000000001,3,1,3,313,其他
U001070,2,3,604.63,5,2,2,522,其他
U001071,1,5,1480.0699999999997,5,4,4,544,冠军用户
U001072,9,4,1928.1499999999999,4,3,4,434,其他
U001073,5,4,653.44,5,3,2,532,其他
U001074,3,2,65.23,5,1,1,511,新用户
U001075,36,1,390.22,2,1,2,212,其他
U001076,32,2,1119.68,2,1,3,213,其他
U001077,40,2,180.03,1,1,1,111,流失用户
U001078,4,13,2978.8299999999995,5,5,5,555,冠军用户
U001079,54,3,265.46,1,2,1,121,流失用户
U001080,5,5,2053.6,5,4,5,545,冠军用户
U001081,24,1,29.14,2,1,1,211,其他
U001082,3,8,2156.8799999999997,5,5,5,555,冠军用户
U001085,52,2,457.12,1,1,2,112,流失用户
U001086,4,13,4363.5599999999995,5,5,5,555,冠军用户
U001087,49,1,95.16,1,1,1,111,流失用户
U001089,23,6,3253.89,2,4,5,245,其他
U001090,18,5,1173.02,3,4,3,343,其他
U001091,1,5,939.5500000000001,5,4,3,543,忠实用户
U001092,66,4,311.53000000000003,1,3,1,131,流失用户
U001093,43,2,246.07,1,1,1,111,流失用户
U001094,9,9,2734.48,4,5,5,455,冠军用户
