order_id,user_id,product_id,quantity,unit_price,total_amount,order_time,status,payment_method
O00000290,U000062,P00155,1,263.9,1055.6,2025-05-22 23:07:37.673423,completed,wechat_pay
O00000291,U000062,P00216,2,19.38,77.52,2025-05-31 02:29:37.673423,pending,credit_card
O00000292,U000062,P00108,4,111.0,333.0,2025-05-29 22:44:37.673423,pending,wechat_pay
O00000293,U000062,P00119,1,64.22,64.22,2025-04-28 20:00:37.673423,pending,credit_card
O00000294,U000063,P00117,4,22.87,45.74,2025-05-06 19:11:37.673423,pending,credit_card
O00000295,U000063,P00026,2,10.02,20.04,2025-05-12 12:35:37.673423,cancelled,alipay
O00000296,U000063,P00442,1,115.37,115.37,2025-05-04 07:35:37.673423,pending,wechat_pay
O00000297,U000064,P00494,4,185.4,185.4,2025-05-17 14:34:37.673423,pending,alipay
O00000298,U000064,P00133,3,452.86,905.72,2025-03-26 18:48:37.673423,pending,alipay
O00000299,U000065,P00212,2,44.8,179.2,2025-05-02 10:13:37.673423,cancelled,alipay
O00000300,U000065,P00277,1,35.11,70.22,2025-03-30 22:34:37.673423,cancelled,credit_card
O00000301,U000065,P00017,4,94.33,94.33,2025-04-26 03:33:37.673423,completed,wechat_pay
O00000302,U000065,P00414,1,76.27,228.81,2025-03-24 03:39:37.673423,pending,wechat_pay
O00000303,U000066,P00054,2,24.15,48.3,2025-05-27 16:38:37.673423,completed,alipay
O00000304,U000066,P00079,4,160.62,321.24,2025-05-15 19:21:37.673423,pending,wechat_pay
O00000305,U000066,P00090,2,60.04,60.04,2025-03-21 08:48:37.673423,pending,alipay
O00000306,U000066,P00467,2,47.45,47.45,2025-03-16 23:18:37.673423,cancelled,credit_card
O00000307,U000066,P00339,3,329.57,659.14,2025-05-19 20:43:37.673423,completed,alipay
O00000308,U000067,P00202,2,102.57,205.14,2025-04-06 08:12:37.673423,cancelled,wechat_pay
O00000309,U000067,P00423,1,428.64,1285.92,2025-05-09 10:04:37.673423,pending,wechat_pay
O00000310,U000067,P00043,3,168.53,505.59000000000003,2025-05-31 04:44:37.673423,pending,wechat_pay
O00000311,U000067,P00217,4,17.75,35.5,2025-04-14 04:42:37.673423,cancelled,alipay
O00000312,U000068,P00294,1,37.53,37.53,2025-03-07 07:12:37.673423,pending,alipay
O00000313,U000068,P00043,2,168.53,337.06,2025-03-08 11:18:37.673423,pending,wechat_pay
O00000314,U000068,P00441,2,50.83,203.32,2025-03-18 02:30:37.673423,pending,alipay
O00000315,U000069,P00021,4,40.76,40.76,2025-04-20 11:58:37.673423,pending,alipay
O00000316,U000069,P00494,3,185.4,556.2,2025-04-11 16:57:37.673423,pending,credit_card
O00000317,U000069,P00091,1,78.57,314.28,2025-04-23 20:07:37.673423,cancelled,alipay
O00000318,U000069,P00212,3,44.8,134.39999999999998,2025-05-09 18:22:37.673423,pending,credit_card
O00000319,U000069,P00304,4,16.4,16.4,2025-04-20 16:32:37.673423,pending,credit_card
O00000320,U000069,P00450,1,222.93,445.86,2025-05-11 21:29:37.673423,pending,alipay
O00000321,U000070,P00049,2,13.76,55.04,2025-05-13 06:34:37.673423,pending,alipay
O00000322,U000070,P00174,1,14.86,59.44,2025-05-23 13:22:37.673423,pending,wechat_pay
O00000323,U000070,P00224,1,32.48,64.96,2025-04-05 13:02:37.673423,cancelled,wechat_pay
O00000324,U000070,P00356,4,62.04,248.16,2025-05-17 17:24:37.673423,pending,alipay
O00000325,U000070,P00432,3,60.46,241.84,2025-04-29 12:45:37.673423,completed,credit_card
O00000326,U000070,P00088,2,201.62,604.86,2025-05-20 00:30:37.673423,pending,wechat_pay
O00000327,U000070,P00243,3,141.21,141.21,2025-03-21 05:22:37.673423,pending,alipay
O00000328,U000070,P00400,3,31.43,62.86,2025-04-21 20:31:37.673423,cancelled,wechat_pay
O00000329,U000071,P00317,1,77.25,154.5,2025-04-02 13:45:37.673423,pending,alipay
O00000330,U000071,P00176,1,39.78,39.78,2025-04-20 13:23:37.673423,pending,wechat_pay
O00000331,U000072,P00167,1,35.47,35.47,2025-04-08 17:25:37.673423,pending,credit_card
O00000332,U000072,P00171,3,43.27,173.08,2025-05-08 16:09:37.673423,pending,wechat_pay
O00000333,U000072,P00453,4,82.51,247.53000000000003,2025-05-16 02:39:37.673423,completed,alipay
O00000334,U000072,P00323,1,46.91,46.91,2025-04-10 08:00:37.673423,pending,wechat_pay
O00000335,U000072,P00382,3,10.96,21.92,2025-03-08 06:59:37.673423,completed,alipay
O00000336,U000072,P00147,4,24.31,72.92999999999999,2025-03-19 03:52:37.673423,cancelled,alipay
O00000337,U000072,P00384,3,100.46,100.46,2025-03-26 00:56:37.673423,pending,wechat_pay
O00000338,U000072,P00274,1,199.49,398.98,2025-04-25 15:07:37.673423,pending,credit_card
O00000339,U000072,P00407,4,166.29,498.87,2025-04-28 13:31:37.673423,cancelled,credit_card
O00000340,U000073,P00309,3,50.86,203.44,2025-06-02 08:52:37.673423,pending,wechat_pay
O00000341,U000073,P00214,3,43.95,131.85000000000002,2025-04-15 19:04:37.673423,cancelled,wechat_pay
O00000342,U000073,P00239,4,43.6,43.6,2025-04-28 03:15:37.673423,pending,credit_card
O00000343,U000074,P00298,1,52.11,104.22,2025-04-13 09:39:37.673423,completed,wechat_pay
O00000344,U000074,P00220,1,132.36,132.36,2025-04-30 19:28:37.673423,completed,credit_card
O00000345,U000074,P00259,2,105.15,210.3,2025-04-22 09:05:37.673423,completed,wechat_pay
O00000346,U000075,P00134,3,32.57,32.57,2025-03-29 05:35:37.673423,cancelled,alipay
O00000347,U000075,P00012,2,250.38,751.14,2025-04-13 23:56:37.673423,pending,credit_card
O00000348,U000076,P00404,2,127.82,511.28,2025-04-08 23:02:37.673423,pending,wechat_pay
O00000349,U000076,P00414,2,76.27,76.27,2025-03-30 21:41:37.673423,pending,credit_card
O00000350,U000076,P00303,2,31.77,63.54,2025-03-29 11:42:37.673423,pending,credit_card
O00000351,U000076,P00476,3,33.35,66.7,2025-05-16 05:28:37.673423,cancelled,alipay
O00000352,U000076,P00377,1,26.04,78.12,2025-04-27 18:09:37.673423,cancelled,alipay
O00000353,U000076,P00421,1,240.62,962.48,2025-05-03 12:41:37.673423,pending,credit_card
O00000354,U000076,P00265,4,351.08,351.08,2025-05-15 03:37:37.673423,pending,credit_card
O00000355,U000076,P00145,3,51.37,51.37,2025-03-19 23:07:37.673423,cancelled,alipay
O00000356,U000076,P00421,4,240.62,240.62,2025-03-20 09:16:37.673423,cancelled,credit_card
O00000357,U000076,P00266,4,40.94,81.88,2025-04-07 07:12:37.673423,completed,wechat_pay
O00000358,U000077,P00207,2,101.75,203.5,2025-03-12 19:54:37.673423,pending,wechat_pay
O00000359,U000078,P00262,2,53.53,107.06,2025-05-06 18:55:37.673423,pending,credit_card
O00000360,U000078,P00337,4,68.1,272.4,2025-04-12 15:30:37.673423,cancelled,credit_card
O00000361,U000078,P00088,1,201.62,403.24,2025-04-12 11:59:37.673423,pending,credit_card
O00000362,U000078,P00117,2,22.87,22.87,2025-05-19 03:35:37.673423,completed,credit_card
O00000363,U000078,P00199,2,138.77,277.54,2025-03-13 05:48:37.673423,cancelled,credit_card
O00000364,U000078,P00022,4,50.98,152.94,2025-05-19 16:17:37.673423,completed,alipay
O00000365,U000079,P00446,2,235.51,942.04,2025-04-09 23:04:37.673423,pending,alipay
O00000366,U000079,P00022,4,50.98,101.96,2025-06-03 07:08:37.673423,pending,wechat_pay
O00000367,U000080,P00055,1,352.27,352.27,2025-03-19 02:46:37.673423,pending,wechat_pay
O00000368,U000080,P00357,4,238.69,954.76,2025-04-28 19:48:37.673423,pending,credit_card
O00000369,U000081,P00464,4,97.83,391.32,2025-04-12 09:34:37.673423,pending,alipay
O00000370,U000081,P00449,3,57.53,115.06,2025-06-01 08:21:37.673423,cancelled,alipay
O00000371,U000081,P00322,4,231.37,925.48,2025-06-03 20:37:37.673423,pending,credit_card
O00000372,U000081,P00489,2,336.17,672.34,2025-03-22 05:40:37.673423,cancelled,alipay
O00000373,U000081,P00224,4,32.48,97.44,2025-03-28 11:24:37.673423,pending,credit_card
O00000374,U000081,P00385,4,46.73,46.73,2025-04-29 09:52:37.673423,cancelled,wechat_pay
O00000375,U000081,P00043,4,168.53,337.06,2025-03-30 07:46:37.673423,pending,credit_card
O00000376,U000082,P00384,2,100.46,100.46,2025-03-27 19:55:37.673423,cancelled,alipay
O00000377,U000082,P00250,1,313.73,1254.92,2025-04-03 01:30:37.673423,pending,alipay
O00000378,U000082,P00191,2,731.92,731.92,2025-04-23 23:35:37.673423,completed,credit_card
O00000379,U000082,P00257,4,61.71,61.71,2025-04-27 14:32:37.673423,cancelled,wechat_pay
O00000380,U000084,P00053,1,68.59,137.18,2025-04-22 11:23:37.673423,cancelled,alipay
O00000381,U000084,P00096,3,461.87,923.74,2025-04-19 16:25:37.673423,cancelled,alipay
O00000382,U000084,P00441,2,50.83,50.83,2025-03-22 17:01:37.673423,cancelled,credit_card
O00000383,U000084,P00282,1,119.45,477.8,2025-04-05 01:09:37.673423,pending,wechat_pay
O00000384,U000085,P00378,1,16.5,49.5,2025-04-02 14:56:37.673423,cancelled,alipay
O00000385,U000085,P00267,2,178.53,357.06,2025-05-14 12:58:37.673423,pending,alipay
O00000386,U000085,P00112,3,59.29,237.16,2025-03-14 20:24:37.673423,completed,alipay
O00000387,U000086,P00041,4,154.15,616.6,2025-04-03 16:03:37.673423,pending,alipay
O00000388,U000086,P00371,3,126.59,126.59,2025-04-22 07:47:37.673423,cancelled,wechat_pay
O00000389,U000086,P00351,1,95.17,380.68,2025-03-15 11:22:37.673423,pending,credit_card
O00000390,U000087,P00182,1,47.21,47.21,2025-04-25 23:22:37.673423,pending,alipay
O00000391,U000087,P00127,2,192.27,576.8100000000001,2025-05-31 02:45:37.673423,pending,wechat_pay
O00000392,U000087,P00414,2,76.27,76.27,2025-05-31 16:09:37.673423,pending,credit_card
O00000393,U000087,P00321,3,121.08,121.08,2025-06-02 04:30:37.673423,pending,alipay
O00000394,U000087,P00075,1,68.43,68.43,2025-03-25 07:28:37.673423,pending,credit_card
O00000395,U000087,P00313,4,53.01,106.02,2025-03-21 15:09:37.673423,pending,alipay
O00000396,U000087,P00476,1,33.35,33.35,2025-03-18 14:17:37.673423,pending,wechat_pay
O00000397,U000087,P00268,2,149.34,597.36,2025-04-25 02:39:37.673423,pending,wechat_pay
O00000398,U000088,P00119,4,64.22,192.66,2025-03-08 08:27:37.673423,pending,wechat_pay
O00000399,U000088,P00279,3,106.92,106.92,2025-05-05 22:37:37.673423,cancelled,alipay
O00000400,U000088,P00469,1,102.37,102.37,2025-03-14 14:40:37.673423,pending,credit_card
O00000401,U000088,P00295,1,49.77,49.77,2025-03-14 10:29:37.673423,cancelled,wechat_pay
O00000402,U000088,P00038,4,164.29,657.16,2025-03-07 08:04:37.673423,pending,credit_card
O00000403,U000088,P00419,4,154.35,154.35,2025-03-23 06:31:37.673423,pending,wechat_pay
O00000404,U000089,P00348,2,52.76,52.76,2025-04-10 18:51:37.673423,pending,alipay
O00000405,U000089,P00242,2,12.13,12.13,2025-04-25 14:14:37.673423,completed,credit_card
O00000406,U000089,P00464,1,97.83,391.32,2025-04-04 16:04:37.673423,pending,alipay
O00000407,U000089,P00317,3,77.25,231.75,2025-04-28 12:31:37.673423,cancelled,credit_card
O00000408,U000089,P00267,4,178.53,178.53,2025-04-01 23:27:37.673423,pending,wechat_pay
O00000409,U000089,P00266,4,40.94,40.94,2025-04-10 06:48:37.673423,pending,credit_card
O00000410,U000089,P00421,1,240.62,962.48,2025-04-15 20:14:37.673423,pending,wechat_pay
O00000411,U000089,P00416,1,186.1,558.3,2025-04-08 01:55:37.673423,cancelled,credit_card
O00000412,U000089,P00351,4,95.17,95.17,2025-05-16 21:41:37.673423,cancelled,alipay
O00000413,U000089,P00176,3,39.78,119.34,2025-04-26 13:57:37.673423,cancelled,wechat_pay
O00000414,U000089,P00160,3,64.49,64.49,2025-03-07 01:12:37.673423,completed,credit_card
O00000415,U000089,P00044,1,181.87,727.48,2025-03-12 10:23:37.673423,pending,wechat_pay
O00000416,U000092,P00225,2,67.77,203.31,2025-04-03 17:17:37.673423,pending,credit_card
O00000417,U000092,P00485,4,71.0,142.0,2025-04-19 17:36:37.673423,cancelled,credit_card
O00000418,U000092,P00189,2,369.57,1478.28,2025-05-20 16:04:37.673423,cancelled,wechat_pay
O00000419,U000092,P00382,3,10.96,43.84,2025-03-11 14:59:37.673423,pending,alipay
O00000420,U000092,P00351,4,95.17,95.17,2025-04-13 17:23:37.673423,pending,credit_card
O00000421,U000092,P00025,3,26.9,26.9,2025-04-12 11:20:37.673423,pending,wechat_pay
O00000422,U000092,P00322,2,231.37,694.11,2025-04-03 03:12:37.673423,pending,credit_card
O00000423,U000093,P00289,2,39.62,118.85999999999999,2025-04-01 22:08:37.673423,pending,wechat_pay
O00000424,U000094,P00226,1,471.5,471.5,2025-04-23 10:08:37.673423,pending,alipay
O00000425,U000094,P00246,2,137.28,411.84000000000003,2025-05-25 05:51:37.673423,pending,credit_card
O00000426,U000094,P00054,4,24.15,72.44999999999999,2025-03-24 18:56:37.673423,cancelled,alipay
O00000427,U000095,P00463,3,181.08,724.32,2025-04-17 00:29:37.673423,cancelled,credit_card
O00000428,U000095,P00298,4,52.11,208.44,2025-04-28 12:58:37.673423,pending,alipay
O00000429,U000095,P00455,4,58.45,58.45,2025-06-01 20:26:37.673423,pending,credit_card
O00000430,U000095,P00155,1,263.9,791.6999999999999,2025-03-14 02:35:37.673423,completed,credit_card
O00000431,U000095,P00415,2,40.37,161.48,2025-05-26 17:32:37.673423,pending,wechat_pay
O00000432,U000095,P00489,3,336.17,336.17,2025-03-23 20:50:37.673423,pending,credit_card
O00000433,U000095,P00215,3,28.16,112.64,2025-05-27 13:06:37.673423,pending,credit_card
O00000434,U000095,P00065,3,77.64,310.56,2025-05-07 14:40:37.673423,cancelled,alipay
O00000435,U000096,P00471,1,20.59,82.36,2025-05-21 02:55:37.673423,pending,wechat_pay
O00000436,U000096,P00187,1,98.69,394.76,2025-03-16 01:28:37.673423,pending,alipay
O00000437,U000097,P00171,1,43.27,173.08,2025-06-04 06:49:37.673423,pending,credit_card
O00000438,U000097,P00308,4,210.44,420.88,2025-05-25 23:19:37.673423,completed,alipay
O00000439,U000097,P00172,2,94.29,377.16,2025-04-16 17:22:37.673423,pending,credit_card
O00000440,U000097,P00489,1,336.17,1008.51,2025-05-22 05:44:37.673423,cancelled,alipay
O00000441,U000098,P00463,4,181.08,362.16,2025-04-24 17:04:37.673423,pending,alipay
O00000442,U000098,P00497,3,26.06,104.24,2025-05-29 03:24:37.673423,pending,credit_card
O00000443,U000099,P00142,2,85.26,255.78000000000003,2025-06-01 01:47:37.673423,pending,wechat_pay
O00000444,U000099,P00233,4,235.35,941.4,2025-03-07 10:10:37.673423,completed,alipay
O00000445,U000099,P00360,1,103.8,415.2,2025-05-30 22:49:37.673423,completed,credit_card
O00000446,U000100,P00278,4,58.94,176.82,2025-03-29 13:23:37.673423,cancelled,credit_card
O00000447,U000100,P00282,3,119.45,238.9,2025-05-21 02:01:37.673423,pending,alipay
O00000448,U000100,P00011,4,37.34,149.36,2025-06-04 02:04:37.673423,pending,alipay
O00000449,U000100,P00434,4,254.92,254.92,2025-05-09 16:45:37.673423,pending,credit_card
O00000450,U000100,P00319,3,42.45,169.8,2025-05-20 13:23:37.673423,pending,alipay
O00000451,U000100,P00132,2,143.66,287.32,2025-05-04 20:38:37.673423,pending,alipay
O00000452,U000101,P00160,1,64.49,64.49,2025-04-18 07:37:37.673423,pending,credit_card
O00000453,U000101,P00477,3,48.95,97.9,2025-05-04 14:29:37.673423,pending,alipay
O00000454,U000101,P00464,1,97.83,293.49,2025-04-10 08:25:37.673423,cancelled,alipay
O00000455,U000101,P00190,4,241.43,241.43,2025-05-19 23:10:37.673423,pending,wechat_pay
O00000456,U000101,P00233,4,235.35,706.05,2025-04-07 01:47:37.673423,completed,credit_card
O00000457,U000101,P00069,2,99.78,399.12,2025-04-20 19:55:37.673423,cancelled,wechat_pay
O00000458,U000102,P00022,1,50.98,203.92,2025-05-29 09:45:37.673423,pending,wechat_pay
O00000459,U000102,P00047,1,121.16,121.16,2025-05-28 20:42:37.673423,cancelled,alipay
O00000460,U000104,P00458,2,280.96,280.96,2025-04-18 01:58:37.673423,completed,wechat_pay
O00000461,U000104,P00069,4,99.78,199.56,2025-03-31 10:08:37.673423,completed,wechat_pay
O00000462,U000104,P00184,1,44.15,132.45,2025-03-20 03:06:37.673423,completed,wechat_pay
O00000463,U000104,P00440,4,45.98,183.92,2025-05-27 17:17:37.673423,pending,alipay
O00000464,U000104,P00493,2,27.06,108.24,2025-03-12 16:49:37.673423,cancelled,wechat_pay
O00000465,U000105,P00083,3,130.86,261.72,2025-04-04 02:06:37.673423,pending,credit_card
O00000466,U000105,P00486,4,53.78,215.12,2025-04-26 03:40:37.673423,pending,alipay
O00000467,U000105,P00207,1,101.75,203.5,2025-03-19 09:39:37.673423,completed,alipay
O00000468,U000105,P00218,2,136.8,410.40000000000003,2025-05-20 02:47:37.673423,pending,credit_card
O00000469,U000106,P00116,2,153.86,461.58000000000004,2025-03-26 03:48:37.673423,pending,credit_card
O00000470,U000106,P00197,3,85.92,171.84,2025-03-09 08:16:37.673423,pending,alipay
O00000471,U000106,P00448,2,174.41,174.41,2025-03-11 15:16:37.673423,pending,alipay
O00000472,U000107,P00493,4,27.06,81.17999999999999,2025-03-27 18:19:37.673423,pending,credit_card
O00000473,U000107,P00056,1,37.54,37.54,2025-04-28 17:36:37.673423,pending,alipay
O00000474,U000107,P00294,3,37.53,150.12,2025-03-14 12:20:37.673423,pending,credit_card
O00000475,U000108,P00406,1,118.5,474.0,2025-05-23 05:04:37.673423,pending,wechat_pay
O00000476,U000108,P00386,3,38.62,38.62,2025-05-01 05:09:37.673423,pending,alipay
O00000477,U000108,P00062,1,386.51,773.02,2025-05-19 21:19:37.673423,pending,wechat_pay
O00000478,U000109,P00354,1,27.3,109.2,2025-03-24 16:51:37.673423,cancelled,alipay
O00000479,U000109,P00009,1,19.89,79.56,2025-05-21 00:33:37.673423,cancelled,wechat_pay
O00000480,U000109,P00311,4,99.58,398.32,2025-04-05 17:45:37.673423,pending,credit_card
O00000481,U000109,P00478,2,216.02,216.02,2025-04-15 15:03:37.673423,pending,alipay
O00000482,U000109,P00327,4,222.31,222.31,2025-04-08 01:31:37.673423,cancelled,alipay
O00000483,U000110,P00058,3,22.85,45.7,2025-05-09 09:35:37.673423,cancelled,wechat_pay
O00000484,U000110,P00297,1,109.73,329.19,2025-03-10 05:15:37.673423,pending,wechat_pay
O00000485,U000110,P00346,4,115.34,461.36,2025-04-01 14:25:37.673423,pending,wechat_pay
O00000486,U000110,P00281,2,93.24,372.96,2025-04-15 19:11:37.673423,pending,credit_card
O00000487,U000110,P00419,4,154.35,154.35,2025-04-18 23:53:37.673423,pending,wechat_pay
O00000488,U000110,P00042,2,275.65,551.3,2025-05-22 18:17:37.673423,completed,alipay
O00000489,U000111,P00210,1,19.14,19.14,2025-05-25 21:28:37.673423,pending,alipay
O00000490,U000112,P00160,3,64.49,64.49,2025-04-27 02:01:37.673423,cancelled,wechat_pay
O00000491,U000113,P00254,1,34.33,137.32,2025-03-18 06:20:37.673423,completed,alipay
O00000492,U000113,P00118,2,122.67,368.01,2025-04-24 22:02:37.673423,completed,alipay
O00000493,U000114,P00094,2,22.68,68.03999999999999,2025-04-29 05:37:37.673423,pending,alipay
O00000494,U000114,P00134,4,32.57,32.57,2025-05-25 03:12:37.673423,cancelled,credit_card
O00000495,U000115,P00157,3,135.94,271.88,2025-03-13 12:49:37.673423,completed,credit_card
O00000496,U000115,P00240,3,46.25,92.5,2025-04-24 17:20:37.673423,cancelled,credit_card
O00000497,U000115,P00434,1,254.92,254.92,2025-03-23 03:06:37.673423,pending,credit_card
O00000498,U000116,P00243,1,141.21,564.84,2025-03-28 11:03:37.673423,cancelled,alipay
O00000499,U000116,P00162,1,27.28,27.28,2025-04-16 14:31:37.673423,pending,credit_card
O00000500,U000117,P00213,4,156.36,469.08000000000004,2025-05-29 06:11:37.673423,pending,credit_card
O00000501,U000117,P00217,2,17.75,53.25,2025-05-14 03:05:37.673423,completed,alipay
O00000502,U000117,P00223,4,349.57,1048.71,2025-03-18 06:08:37.673423,pending,credit_card
O00000503,U000118,P00426,4,35.09,70.18,2025-03-24 00:44:37.673423,cancelled,credit_card
O00000504,U000118,P00192,4,127.68,383.04,2025-03-08 12:18:37.673423,completed,credit_card
O00000505,U000118,P00144,4,52.75,105.5,2025-05-28 03:09:37.673423,completed,alipay
O00000506,U000118,P00388,1,52.32,52.32,2025-03-27 09:40:37.673423,pending,wechat_pay
O00000507,U000118,P00039,3,51.34,205.36,2025-05-05 08:39:37.673423,pending,wechat_pay
O00000508,U000118,P00147,1,24.31,72.92999999999999,2025-04-14 14:27:37.673423,pending,alipay
O00000509,U000119,P00377,2,26.04,26.04,2025-03-12 10:55:37.673423,completed,alipay
O00000510,U000119,P00093,2,27.44,109.76,2025-03-17 12:52:37.673423,pending,alipay
O00000511,U000120,P00461,3,21.51,86.04,2025-03-16 03:09:37.673423,completed,wechat_pay
O00000512,U000120,P00266,3,40.94,122.82,2025-04-21 05:16:37.673423,pending,wechat_pay
O00000513,U000120,P00195,2,54.13,216.52,2025-05-30 11:27:37.673423,pending,wechat_pay
